Satis_ID,Brut_Ciro,Iskonto,Net_Satis,OTV,KDV,Export_Tax,COGS,OPEX,EBIT
3687,8042.21,602.21,7440.0,0.0,1488.0,0.0,2236.29,909.41,2806.3
3688,819.32,75.32,744.0,0.0,148.8,59.52,241.78,95.72,198.18
3689,10558.72,886.72,9672.0,0.0,1934.4,773.76,3324.14,987.93,2651.76
3690,7235.55,539.55,6696.0,0.0,1339.2,0.0,2131.05,943.6,2282.16
3691,845.77,101.77,744.0,0.0,148.8,0.0,240.69,92.15,262.36
3692,10498.4,826.4,9672.0,0.0,1934.4,0.0,3337.37,1213.59,3186.64
3693,44548.26,3628.26,40920.0,0.0,8184.0,3273.6,13199.5,5267.24,10995.66
3694,11027.18,1355.18,9672.0,0.0,1934.4,773.76,3072.54,1123.21,2768.09
3695,5874.59,666.59,5208.0,0.0,1041.6,0.0,1640.33,620.96,1905.12
3696,10265.08,593.08,9672.0,0.0,1934.4,773.76,3151.27,1334.45,2478.12
3697,2353.42,121.42,2232.0,0.0,446.4,0.0,714.68,288.44,782.48
3698,7524.8,828.8,6696.0,0.0,1339.2,0.0,2106.11,946.02,2304.67
3699,828.57,84.57,744.0,0.0,148.8,0.0,240.57,74.89,279.74
3700,25007.05,2687.05,22320.0,0.0,4464.0,0.0,7171.22,2545.89,8138.89
3701,4122.37,402.37,3720.0,0.0,744.0,0.0,1226.28,546.69,1203.03
3702,35663.4,2183.4,33480.0,0.0,6696.0,0.0,11433.78,4560.73,10789.49
3703,7668.43,972.43,6696.0,0.0,1339.2,0.0,2088.73,949.02,2319.05
3704,5036.09,572.09,4464.0,0.0,892.8,0.0,1506.02,620.96,1444.22
3705,8932.64,748.64,8184.0,0.0,1636.8,0.0,2854.28,977.05,2715.87
3706,27635.65,1595.65,26040.0,5208.0,5208.0,0.0,9011.98,2843.44,3768.58
3707,42082.85,4882.85,37200.0,0.0,7440.0,0.0,11637.77,4154.51,13967.72
3708,2364.38,132.38,2232.0,0.0,446.4,0.0,717.32,269.78,798.5
3709,4065.26,345.26,3720.0,0.0,744.0,297.6,1259.25,469.15,950.0
3710,12190.53,1030.53,11160.0,0.0,2232.0,0.0,3547.49,1656.61,3723.9
3711,10196.97,524.97,9672.0,0.0,1934.4,0.0,3098.97,1441.25,3197.38
3712,4035.64,315.64,3720.0,0.0,744.0,0.0,1128.64,519.85,1327.51
3713,835.4,91.4,744.0,0.0,148.8,59.52,223.6,78.58,233.5
3714,4708.96,244.96,4464.0,0.0,892.8,0.0,1450.07,556.5,1564.63
3715,25231.86,2911.86,22320.0,0.0,4464.0,0.0,7090.22,2388.19,8377.59
3716,795.4,51.4,744.0,0.0,148.8,0.0,260.07,97.91,237.22
3717,1698.09,210.09,1488.0,0.0,297.6,0.0,481.62,214.91,493.86
3718,8959.59,775.59,8184.0,0.0,1636.8,0.0,2550.28,1056.02,2940.9
3719,4210.37,490.37,3720.0,0.0,744.0,0.0,1285.56,420.37,1270.07
3720,8306.37,866.37,7440.0,0.0,1488.0,0.0,2378.7,907.0,2666.3
3721,2366.25,134.25,2232.0,0.0,446.4,0.0,777.36,251.17,757.08
3722,816.51,72.51,744.0,0.0,148.8,0.0,249.58,90.21,255.41
3723,5798.25,590.25,5208.0,0.0,1041.6,0.0,1657.29,543.26,1965.85
3724,8343.23,903.23,7440.0,0.0,1488.0,0.0,2527.23,823.29,2601.49
3725,7561.01,865.01,6696.0,0.0,1339.2,0.0,2218.75,878.49,2259.56
3726,7353.73,657.73,6696.0,0.0,1339.2,0.0,2178.06,978.06,2200.68
3727,2384.94,152.94,2232.0,0.0,446.4,0.0,736.16,286.51,762.93
3728,785.64,41.64,744.0,0.0,148.8,0.0,256.67,95.93,242.6
3729,4165.39,445.39,3720.0,0.0,744.0,0.0,1166.26,524.15,1285.59
3730,1705.83,217.83,1488.0,0.0,297.6,0.0,478.06,173.25,539.09
3731,5861.06,653.06,5208.0,0.0,1041.6,0.0,1641.51,543.28,1981.6
3732,8128.05,688.05,7440.0,0.0,1488.0,0.0,2273.97,1018.73,2659.3
3733,8846.24,662.24,8184.0,0.0,1636.8,0.0,2803.26,1060.02,2683.92
3734,1622.84,134.84,1488.0,0.0,297.6,0.0,447.69,152.69,590.03
3735,7226.65,530.65,6696.0,0.0,1339.2,0.0,2160.55,777.33,2418.92
3736,7906.03,466.03,7440.0,0.0,1488.0,0.0,2521.11,915.55,2515.34
3737,2412.18,180.18,2232.0,0.0,446.4,0.0,694.29,307.7,783.61
3738,7492.52,796.52,6696.0,0.0,1339.2,535.68,2120.4,991.24,1709.48
3739,9195.76,1011.76,8184.0,0.0,1636.8,0.0,2861.83,1019.46,2665.91
3740,5720.36,512.36,5208.0,0.0,1041.6,0.0,1680.49,731.54,1754.37
3741,2529.32,297.32,2232.0,0.0,446.4,0.0,745.78,275.31,764.51
3742,52931.46,4571.46,48360.0,0.0,9672.0,0.0,15934.2,4953.14,17800.67
3743,4862.25,398.25,4464.0,0.0,892.8,0.0,1450.29,520.03,1600.88
3744,8995.77,811.77,8184.0,0.0,1636.8,0.0,2861.73,1187.11,2498.36
3745,44893.94,3973.94,40920.0,0.0,8184.0,0.0,14182.43,5498.96,13054.62
3746,7892.34,452.34,7440.0,0.0,1488.0,595.2,2594.06,832.78,1929.96
3747,8728.48,544.48,8184.0,0.0,1636.8,0.0,2521.03,1101.64,2924.53
3748,4858.87,394.87,4464.0,0.0,892.8,0.0,1558.85,561.56,1450.79
3749,53356.78,4996.78,48360.0,0.0,9672.0,0.0,15382.42,6839.1,16466.48
3750,4130.99,410.99,3720.0,0.0,744.0,0.0,1251.25,520.94,1203.82
3751,19559.96,959.96,18600.0,0.0,3720.0,0.0,6408.67,2484.73,5986.6
3752,37375.27,3895.27,33480.0,6696.0,6696.0,0.0,11562.97,4777.36,3747.67
3753,12527.19,1367.19,11160.0,2232.0,2232.0,892.8,3682.19,1431.86,689.15
3754,8085.38,645.38,7440.0,0.0,1488.0,0.0,2591.75,1034.32,2325.94
3755,4068.35,348.35,3720.0,0.0,744.0,0.0,1172.75,479.33,1323.92
3756,2520.5,288.5,2232.0,0.0,446.4,0.0,671.76,235.14,878.7
3757,5929.42,721.42,5208.0,0.0,1041.6,0.0,1641.93,597.92,1926.55
3758,2346.12,114.12,2232.0,0.0,446.4,0.0,702.95,311.01,771.64
3759,44298.69,3378.69,40920.0,0.0,8184.0,0.0,14235.78,6085.77,12414.45
3760,4728.61,264.61,4464.0,0.0,892.8,0.0,1467.15,511.6,1592.45
3761,5751.83,543.83,5208.0,0.0,1041.6,0.0,1621.96,708.65,1835.79
3762,5491.37,283.37,5208.0,0.0,1041.6,0.0,1770.05,628.56,1767.79
3763,39223.69,2023.69,37200.0,0.0,7440.0,2976.0,12057.39,4005.97,10720.64
3764,3993.16,273.16,3720.0,0.0,744.0,297.6,1184.58,400.86,1092.96
3765,24554.34,2234.34,22320.0,0.0,4464.0,0.0,7727.95,2445.99,7682.06
3766,8923.06,739.06,8184.0,0.0,1636.8,0.0,2615.6,1155.68,2775.92
3767,844.35,100.35,744.0,0.0,148.8,0.0,238.37,104.51,252.32
3768,24969.17,2649.17,22320.0,0.0,4464.0,1785.6,6741.24,2597.0,6732.17
3769,10772.94,1100.94,9672.0,0.0,1934.4,0.0,3249.61,975.95,3512.04
3770,3976.76,256.76,3720.0,0.0,744.0,0.0,1213.64,374.9,1387.46
3771,804.66,60.66,744.0,0.0,148.8,0.0,248.79,109.86,236.54
3772,8021.16,581.16,7440.0,0.0,1488.0,595.2,2451.64,851.54,2053.62
3773,40829.56,3629.56,37200.0,0.0,7440.0,0.0,11217.79,4701.34,13840.88
3774,831.97,87.97,744.0,0.0,148.8,59.52,225.42,87.19,223.07
3775,8329.44,889.44,7440.0,0.0,1488.0,0.0,2533.3,954.32,2464.37
3776,5888.14,680.14,5208.0,0.0,1041.6,0.0,1687.57,620.38,1858.45
3777,7815.35,375.35,7440.0,0.0,1488.0,0.0,2509.0,848.63,2594.37
3778,4719.33,255.33,4464.0,0.0,892.8,0.0,1472.18,646.96,1452.06
3779,12819.56,1659.56,11160.0,0.0,2232.0,0.0,3469.58,1401.5,4056.93
3780,12549.56,1389.56,11160.0,2232.0,2232.0,0.0,3556.59,1503.64,1635.78
3781,54757.26,6397.26,48360.0,0.0,9672.0,0.0,16664.48,5795.26,16228.26
3782,5556.52,348.52,5208.0,0.0,1041.6,0.0,1659.71,746.02,1760.66
3783,8507.28,1067.28,7440.0,1488.0,1488.0,0.0,2514.32,765.77,1183.91
3784,5938.06,730.06,5208.0,0.0,1041.6,0.0,1790.07,542.03,1834.31
3785,8325.09,885.09,7440.0,0.0,1488.0,0.0,2242.45,782.46,2927.09
3786,7368.21,672.21,6696.0,0.0,1339.2,0.0,2214.38,959.38,2183.04
3787,5636.98,428.98,5208.0,0.0,1041.6,0.0,1747.86,536.38,1882.17
3788,35804.47,2324.47,33480.0,6696.0,6696.0,2678.4,10689.51,4685.58,2034.5
3789,10902.48,1230.48,9672.0,0.0,1934.4,0.0,3073.86,1220.12,3443.62
3790,5624.22,416.22,5208.0,0.0,1041.6,0.0,1760.77,713.48,1692.14
3791,10613.81,941.81,9672.0,0.0,1934.4,773.76,3082.82,1345.7,2535.31
3792,785.1,41.1,744.0,0.0,148.8,59.52,226.89,76.72,232.07
3793,2442.44,210.44,2232.0,0.0,446.4,0.0,749.68,237.82,798.11
3794,2454.76,222.76,2232.0,0.0,446.4,0.0,711.36,251.31,822.93
3795,11865.78,705.78,11160.0,0.0,2232.0,0.0,3772.44,1212.22,3943.34
3796,7921.85,481.85,7440.0,0.0,1488.0,0.0,2564.89,887.77,2499.35
3797,20163.22,1563.22,18600.0,0.0,3720.0,1488.0,5799.54,2440.15,5152.31
3798,8095.5,655.5,7440.0,0.0,1488.0,595.2,2523.03,814.08,2019.7
3799,3945.3,225.3,3720.0,0.0,744.0,0.0,1171.99,374.84,1429.17
3800,5517.87,309.87,5208.0,0.0,1041.6,0.0,1782.95,705.89,1677.56
3801,4246.87,526.87,3720.0,0.0,744.0,0.0,1205.23,548.05,1222.72
3802,4196.1,476.1,3720.0,0.0,744.0,0.0,1288.02,431.95,1256.04
3803,8505.52,1065.52,7440.0,0.0,1488.0,0.0,2285.73,872.72,2793.55
3804,8314.83,874.83,7440.0,0.0,1488.0,0.0,2515.71,1021.94,2414.35
3805,8602.09,418.09,8184.0,0.0,1636.8,0.0,2751.33,929.6,2866.28
3806,8367.91,927.91,7440.0,0.0,1488.0,0.0,2324.54,811.48,2815.98
3807,10444.32,772.32,9672.0,0.0,1934.4,0.0,2948.27,990.26,3799.06
3808,23719.91,1399.91,22320.0,4464.0,4464.0,0.0,6868.5,2534.59,3988.91
3809,8901.37,717.37,8184.0,0.0,1636.8,0.0,2783.54,1147.06,2616.59
3810,2424.33,192.33,2232.0,0.0,446.4,0.0,690.45,310.59,784.56
3811,7903.01,463.01,7440.0,0.0,1488.0,0.0,2484.97,772.41,2694.62
3812,12257.41,1097.41,11160.0,0.0,2232.0,0.0,3698.1,1529.99,3699.9
3813,45761.89,4841.89,40920.0,0.0,8184.0,3273.6,12298.12,4969.61,12194.67
3814,45202.24,4282.24,40920.0,2046.0,8184.0,0.0,13536.89,5783.1,11370.01
3815,8037.78,597.78,7440.0,0.0,1488.0,0.0,2460.41,919.13,2572.46
3816,44498.41,3578.41,40920.0,2046.0,8184.0,0.0,12890.89,5506.68,12292.43
3817,1707.5,219.5,1488.0,0.0,297.6,0.0,463.21,190.35,536.83
3818,3915.02,195.02,3720.0,0.0,744.0,0.0,1248.45,413.68,1313.87
3819,8179.45,739.45,7440.0,372.0,1488.0,0.0,2300.87,1031.18,2247.95
3820,12669.18,1509.18,11160.0,0.0,2232.0,0.0,3803.93,1508.71,3615.36
3821,2482.23,250.23,2232.0,0.0,446.4,0.0,681.82,224.84,878.93
3822,19873.81,1273.81,18600.0,0.0,3720.0,0.0,6096.13,2045.05,6738.82
3823,12022.59,862.59,11160.0,558.0,2232.0,0.0,3365.84,1640.42,3363.74
3824,28831.13,2791.13,26040.0,0.0,5208.0,2083.2,9070.15,3325.63,6353.02
3825,816.68,72.68,744.0,0.0,148.8,0.0,230.07,108.68,256.45
3826,9293.81,1109.81,8184.0,0.0,1636.8,0.0,2542.48,1169.46,2835.26
3827,4269.28,549.28,3720.0,0.0,744.0,297.6,1235.58,556.24,886.58
3828,10768.66,1096.66,9672.0,0.0,1934.4,773.76,3085.07,1352.11,2526.66
3829,2462.41,230.41,2232.0,0.0,446.4,0.0,714.72,334.75,736.13
3830,45516.4,4596.4,40920.0,0.0,8184.0,0.0,14074.71,6052.67,12608.61
3831,39502.13,2302.13,37200.0,7440.0,7440.0,0.0,11415.2,3843.35,7061.45
3832,7070.39,374.39,6696.0,0.0,1339.2,0.0,2281.25,814.59,2260.95
3833,7301.02,605.02,6696.0,0.0,1339.2,0.0,2286.44,727.46,2342.89
3834,11024.68,1352.68,9672.0,0.0,1934.4,0.0,3200.59,1207.2,3329.81
3835,4757.63,293.63,4464.0,0.0,892.8,0.0,1398.58,452.22,1720.4
3836,5831.06,623.06,5208.0,0.0,1041.6,0.0,1633.56,592.35,1940.49
3837,24960.33,2640.33,22320.0,0.0,4464.0,0.0,7233.95,2556.78,8065.27
3838,25518.88,3198.88,22320.0,1116.0,4464.0,0.0,6824.26,2409.74,7506.0
3839,5887.89,679.89,5208.0,0.0,1041.6,0.0,1684.52,776.96,1704.92
3840,842.45,98.45,744.0,0.0,148.8,0.0,231.61,105.47,258.12
3841,9258.91,1074.91,8184.0,0.0,1636.8,0.0,2777.1,896.66,2873.44
3842,3933.94,213.94,3720.0,0.0,744.0,0.0,1145.04,415.12,1415.84
3843,19635.19,1035.19,18600.0,0.0,3720.0,1488.0,6273.46,2472.48,4646.06
3844,12717.25,1557.25,11160.0,0.0,2232.0,0.0,3902.82,1521.79,3503.4
3845,7632.18,936.18,6696.0,0.0,1339.2,0.0,2212.91,722.37,2421.52
3846,4858.1,394.1,4464.0,0.0,892.8,0.0,1533.95,620.92,1416.33
3847,2524.21,292.21,2232.0,0.0,446.4,0.0,704.44,323.65,757.51
3848,2500.16,268.16,2232.0,0.0,446.4,0.0,728.55,258.89,798.16
3849,7206.21,510.21,6696.0,0.0,1339.2,0.0,2311.47,870.12,2175.21
3850,7548.53,852.53,6696.0,0.0,1339.2,0.0,2249.56,807.89,2299.35
3851,1698.4,210.4,1488.0,0.0,297.6,0.0,459.23,220.21,510.96
3852,10430.15,758.15,9672.0,0.0,1934.4,0.0,3236.85,1328.76,3171.99
3853,8340.56,900.56,7440.0,0.0,1488.0,0.0,2522.07,1106.89,2323.05
3854,3981.24,261.24,3720.0,0.0,744.0,0.0,1187.82,513.61,1274.56
3855,28899.2,2859.2,26040.0,0.0,5208.0,0.0,9024.42,2898.74,8908.85
3856,40024.51,2824.51,37200.0,0.0,7440.0,0.0,11659.57,4824.3,13276.14
3857,8194.19,754.19,7440.0,0.0,1488.0,0.0,2567.73,1113.76,2270.52
3858,5801.87,593.87,5208.0,0.0,1041.6,0.0,1822.15,634.09,1710.17
3859,43591.16,2671.16,40920.0,2046.0,8184.0,0.0,14265.41,5869.84,10554.75
3860,24181.55,1861.55,22320.0,1116.0,4464.0,0.0,6872.18,2598.01,7269.81
3861,8452.49,1012.49,7440.0,0.0,1488.0,0.0,2296.61,1051.74,2603.65
3862,8264.6,824.6,7440.0,0.0,1488.0,0.0,2516.69,869.84,2565.47
3863,10414.43,742.43,9672.0,0.0,1934.4,0.0,3224.86,1010.15,3502.59
3864,852.78,108.78,744.0,0.0,148.8,0.0,256.16,98.44,240.6
3865,1627.11,139.11,1488.0,0.0,297.6,0.0,469.17,208.27,512.97
3866,53722.22,5362.22,48360.0,0.0,9672.0,0.0,15080.5,5048.25,18559.25
3867,7547.04,851.04,6696.0,0.0,1339.2,0.0,2018.69,962.3,2375.81
3868,42026.78,4826.78,37200.0,1860.0,7440.0,0.0,12980.22,4586.89,10332.89
3869,23924.41,1604.41,22320.0,0.0,4464.0,1785.6,7543.13,2953.94,5573.33
3870,5097.71,633.71,4464.0,0.0,892.8,0.0,1457.79,466.78,1646.63
3871,822.12,78.12,744.0,0.0,148.8,0.0,250.74,83.03,261.43
3872,800.14,56.14,744.0,0.0,148.8,0.0,257.4,98.58,239.22
3873,8032.76,592.76,7440.0,1488.0,1488.0,0.0,2571.76,884.16,1008.08
3874,11078.05,1406.05,9672.0,0.0,1934.4,0.0,3104.91,1144.4,3488.29
3875,2545.98,313.98,2232.0,0.0,446.4,0.0,748.58,291.97,745.05
3876,27587.95,1547.95,26040.0,5208.0,5208.0,0.0,8508.55,3518.84,3596.61
3877,7449.83,753.83,6696.0,0.0,1339.2,0.0,2188.99,867.12,2300.69
3878,10277.97,605.97,9672.0,0.0,1934.4,773.76,2965.99,1060.32,2937.52
3879,790.03,46.03,744.0,0.0,148.8,0.0,226.86,105.93,262.41
3880,854.94,110.94,744.0,0.0,148.8,0.0,257.34,96.69,241.18
3881,8367.36,927.36,7440.0,0.0,1488.0,0.0,2446.12,977.81,2528.07
3882,2533.57,301.57,2232.0,0.0,446.4,0.0,692.21,277.96,815.44
3883,2458.02,226.02,2232.0,0.0,446.4,0.0,766.81,312.85,705.94
3884,19945.33,1345.33,18600.0,0.0,3720.0,0.0,6416.94,2029.26,6433.8
3885,3919.8,199.8,3720.0,744.0,744.0,0.0,1258.1,411.8,562.1
3886,11863.43,703.43,11160.0,0.0,2232.0,0.0,3592.95,1480.57,3854.48
3887,7960.87,520.87,7440.0,0.0,1488.0,0.0,2274.17,969.61,2708.22
3888,51120.18,2760.18,48360.0,9672.0,9672.0,0.0,16903.93,5444.62,6667.45
3889,5117.38,653.38,4464.0,0.0,892.8,0.0,1348.96,626.13,1596.11
3890,43140.8,2220.8,40920.0,2046.0,8184.0,0.0,12380.76,5873.58,12435.65
3891,5568.17,360.17,5208.0,0.0,1041.6,0.0,1616.48,629.13,1920.79
3892,1627.29,139.29,1488.0,0.0,297.6,0.0,482.15,158.61,549.64
3893,7459.52,763.52,6696.0,0.0,1339.2,535.68,2072.56,982.17,1766.39
3894,7254.59,558.59,6696.0,0.0,1339.2,0.0,2165.16,881.32,2310.32
3895,5595.88,387.88,5208.0,0.0,1041.6,0.0,1711.42,636.61,1818.37
3896,9358.57,1174.57,8184.0,0.0,1636.8,0.0,2567.19,942.29,3037.72
3897,4117.72,397.72,3720.0,0.0,744.0,0.0,1274.19,378.41,1323.4
3898,850.48,106.48,744.0,0.0,148.8,0.0,245.44,103.34,246.42
3899,7602.17,906.17,6696.0,0.0,1339.2,0.0,2233.49,782.48,2340.84
3900,41392.23,4192.23,37200.0,0.0,7440.0,0.0,11579.42,4073.83,14106.75
3901,2429.07,197.07,2232.0,0.0,446.4,178.56,696.75,247.06,663.23
3902,39806.29,2606.29,37200.0,7440.0,7440.0,0.0,12715.92,4459.39,5144.69
3903,38181.17,4701.17,33480.0,0.0,6696.0,0.0,10617.56,3367.71,12798.73
3904,4851.55,387.55,4464.0,0.0,892.8,0.0,1358.16,551.64,1661.41
3905,19717.25,1117.25,18600.0,0.0,3720.0,0.0,5720.46,2263.26,6896.28
3906,2378.16,146.16,2232.0,0.0,446.4,0.0,760.09,313.77,711.74
3907,851.27,107.27,744.0,0.0,148.8,0.0,259.07,86.62,249.5
3908,4110.04,390.04,3720.0,0.0,744.0,0.0,1268.78,454.31,1252.92
3909,5804.53,596.53,5208.0,0.0,1041.6,0.0,1681.11,666.61,1818.68
3910,4915.11,451.11,4464.0,0.0,892.8,0.0,1485.64,486.12,1599.43
3911,7300.6,604.6,6696.0,0.0,1339.2,0.0,2186.02,847.03,2323.74
3912,8388.38,948.38,7440.0,0.0,1488.0,0.0,2416.4,926.81,2608.79
3913,10774.29,1102.29,9672.0,0.0,1934.4,773.76,3052.9,1420.23,2490.71
3914,8454.11,1014.11,7440.0,0.0,1488.0,0.0,2303.09,875.97,2772.94
3915,10227.11,555.11,9672.0,0.0,1934.4,0.0,2918.91,1431.36,3387.32
3916,10220.85,548.85,9672.0,0.0,1934.4,0.0,2958.46,1141.26,3637.88
3917,9018.98,834.98,8184.0,0.0,1636.8,0.0,2685.16,1017.74,2844.3
3918,23824.77,1504.77,22320.0,4464.0,4464.0,0.0,7034.84,2504.33,3852.83
3919,1618.94,130.94,1488.0,0.0,297.6,0.0,462.26,161.07,567.08
3920,5080.12,616.12,4464.0,0.0,892.8,0.0,1353.07,649.08,1569.05
3921,2517.45,285.45,2232.0,0.0,446.4,0.0,671.77,329.69,784.14
3922,7962.29,522.29,7440.0,0.0,1488.0,0.0,2363.66,968.23,2620.11
3923,8072.43,632.43,7440.0,372.0,1488.0,0.0,2501.95,810.02,2268.03
3924,786.91,42.91,744.0,0.0,148.8,0.0,255.77,96.81,242.61
3925,24321.01,2001.01,22320.0,0.0,4464.0,0.0,7340.31,3097.67,7418.03
3926,27433.49,1393.49,26040.0,0.0,5208.0,2083.2,8977.15,2666.54,7105.11
3927,7048.86,352.86,6696.0,0.0,1339.2,0.0,2014.66,997.05,2345.09
3928,799.41,55.41,744.0,0.0,148.8,0.0,248.4,107.2,239.61
3929,10852.68,1180.68,9672.0,0.0,1934.4,0.0,3003.19,1432.31,3302.1
3930,11859.55,699.55,11160.0,2232.0,2232.0,0.0,3656.24,1210.65,1829.1
3931,2362.85,130.85,2232.0,0.0,446.4,178.56,765.01,232.04,609.99
3932,36071.69,2591.69,33480.0,1674.0,6696.0,0.0,11325.76,4566.76,9217.48
3933,2488.82,256.82,2232.0,0.0,446.4,0.0,766.38,278.87,740.34
3934,54626.16,6266.16,48360.0,9672.0,9672.0,0.0,15855.81,6297.25,6862.93
3935,1609.36,121.36,1488.0,0.0,297.6,0.0,493.63,157.75,539.02
3936,4099.43,379.43,3720.0,0.0,744.0,0.0,1189.43,492.77,1293.79
3937,10594.88,922.88,9672.0,0.0,1934.4,0.0,3251.1,1092.22,3394.29
3938,4109.41,389.41,3720.0,0.0,744.0,0.0,1291.19,516.37,1168.44
3939,4109.72,389.72,3720.0,0.0,744.0,297.6,1118.05,435.33,1125.02
3940,819.73,75.73,744.0,0.0,148.8,0.0,241.78,82.16,271.26
3941,42493.66,5293.66,37200.0,0.0,7440.0,0.0,12338.53,4059.86,13361.61
3942,4265.86,545.86,3720.0,0.0,744.0,297.6,1193.94,554.68,929.79
3943,9364.76,1180.76,8184.0,0.0,1636.8,0.0,2792.49,1113.98,2640.73
3944,20126.51,1526.51,18600.0,0.0,3720.0,0.0,6203.63,2114.37,6562.0
3945,4080.67,360.67,3720.0,0.0,744.0,0.0,1158.96,533.03,1284.02
3946,2484.91,252.91,2232.0,0.0,446.4,0.0,759.56,242.42,783.62
3947,7648.48,952.48,6696.0,0.0,1339.2,0.0,2327.51,956.28,2073.0
3948,4861.74,397.74,4464.0,0.0,892.8,357.12,1471.73,511.29,1231.07
3949,4069.21,349.21,3720.0,0.0,744.0,0.0,1144.54,491.55,1339.9
3950,36209.87,2729.87,33480.0,0.0,6696.0,0.0,10061.96,3995.68,12726.36
3951,11057.4,1385.4,9672.0,0.0,1934.4,773.76,2917.64,1033.9,3012.3
3952,7237.55,541.55,6696.0,0.0,1339.2,0.0,2110.03,997.97,2248.79
3953,4234.2,514.2,3720.0,186.0,744.0,0.0,1240.95,383.21,1165.84
3954,1659.14,171.14,1488.0,0.0,297.6,0.0,492.72,181.81,515.87
3955,1623.3,135.3,1488.0,0.0,297.6,0.0,514.47,151.92,524.02
3956,2445.75,213.75,2232.0,0.0,446.4,0.0,690.77,270.58,824.26
3957,4127.31,407.31,3720.0,0.0,744.0,297.6,1119.49,416.28,1142.63
3958,4016.0,296.0,3720.0,744.0,744.0,0.0,1158.71,414.93,658.36
3959,4823.46,359.46,4464.0,0.0,892.8,357.12,1453.76,628.96,1131.36
3960,4016.04,296.04,3720.0,0.0,744.0,297.6,1219.1,455.13,1004.17
3961,4031.38,311.38,3720.0,0.0,744.0,0.0,1287.2,379.55,1309.25
3962,801.29,57.29,744.0,0.0,148.8,0.0,243.37,98.78,253.05
3963,3933.57,213.57,3720.0,0.0,744.0,0.0,1121.15,439.47,1415.37
3964,7336.78,640.78,6696.0,0.0,1339.2,0.0,2190.4,887.07,2279.33
3965,5608.98,400.98,5208.0,0.0,1041.6,0.0,1585.61,761.58,1819.21
3966,4891.97,427.97,4464.0,0.0,892.8,0.0,1538.01,578.76,1454.44
3967,5730.55,522.55,5208.0,0.0,1041.6,0.0,1630.66,544.49,1991.24
3968,10339.1,667.1,9672.0,0.0,1934.4,0.0,3091.77,1141.88,3503.95
3969,8767.85,583.85,8184.0,0.0,1636.8,0.0,2675.21,1171.76,2700.24
3970,20040.24,1440.24,18600.0,0.0,3720.0,0.0,5774.59,2450.14,6655.27
3971,5004.43,540.43,4464.0,0.0,892.8,0.0,1521.31,489.57,1560.32
3972,4187.31,467.31,3720.0,0.0,744.0,0.0,1177.34,490.54,1308.12
3973,27446.04,1406.04,26040.0,0.0,5208.0,0.0,8054.31,3230.75,9546.93
3974,9143.42,959.42,8184.0,0.0,1636.8,0.0,2456.9,980.02,3110.29
3975,3979.39,259.39,3720.0,0.0,744.0,0.0,1179.06,426.46,1370.48
3976,8163.73,723.73,7440.0,0.0,1488.0,0.0,2296.06,1017.86,2638.08
3977,10362.66,690.66,9672.0,0.0,1934.4,773.76,3192.68,1158.93,2612.22
3978,7260.65,564.65,6696.0,0.0,1339.2,535.68,2058.81,989.56,1772.76
3979,10302.57,630.57,9672.0,0.0,1934.4,0.0,3057.69,1130.13,3549.78
3980,25559.82,3239.82,22320.0,0.0,4464.0,1785.6,7701.39,2732.35,5636.66
3981,27409.3,1369.3,26040.0,0.0,5208.0,0.0,8189.31,3722.95,8919.74
3982,8333.68,893.68,7440.0,0.0,1488.0,0.0,2582.02,816.16,2553.82
3983,4093.06,373.06,3720.0,0.0,744.0,0.0,1170.23,550.42,1255.35
3984,28587.58,2547.58,26040.0,5208.0,5208.0,0.0,8235.51,3449.97,3938.52
3985,1601.21,113.21,1488.0,0.0,297.6,0.0,500.66,168.11,521.63
3986,12231.8,1071.8,11160.0,0.0,2232.0,0.0,3452.38,1139.55,4336.08
3987,7279.86,583.86,6696.0,0.0,1339.2,0.0,2062.98,837.5,2456.32
3988,8191.51,751.51,7440.0,0.0,1488.0,0.0,2600.8,897.4,2453.8
3989,35491.76,2011.76,33480.0,0.0,6696.0,0.0,10365.67,4970.63,11447.69
3990,5076.1,612.1,4464.0,0.0,892.8,0.0,1450.05,501.1,1620.05
3991,5121.63,657.63,4464.0,0.0,892.8,0.0,1537.39,561.02,1472.79
3992,3928.32,208.32,3720.0,0.0,744.0,0.0,1286.37,386.44,1303.19
3993,37183.39,3703.39,33480.0,0.0,6696.0,0.0,10370.92,3530.14,12882.94
3994,25514.07,3194.07,22320.0,0.0,4464.0,0.0,6805.59,2236.24,8814.16
3995,4151.73,431.73,3720.0,0.0,744.0,0.0,1224.61,407.48,1343.91
3996,8747.6,563.6,8184.0,0.0,1636.8,0.0,2604.75,1155.98,2786.47
3997,7606.35,910.35,6696.0,0.0,1339.2,0.0,2124.55,836.93,2395.32
3998,10599.8,927.8,9672.0,0.0,1934.4,0.0,3366.02,1318.14,3053.44
3999,8274.75,834.75,7440.0,0.0,1488.0,0.0,2397.79,830.21,2724.0
4000,12512.27,1352.27,11160.0,0.0,2232.0,0.0,3473.58,1159.6,4294.81
4001,8316.18,876.18,7440.0,0.0,1488.0,0.0,2366.07,832.27,2753.67
4002,5900.47,692.47,5208.0,0.0,1041.6,0.0,1565.49,534.93,2065.98
4003,5867.72,659.72,5208.0,0.0,1041.6,0.0,1684.25,559.03,1923.12
4004,1630.06,142.06,1488.0,0.0,297.6,0.0,455.47,207.31,527.61
